step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
39,CASH_IN,66618.14,C221849846,13400000,13400000,C1757677644,492353.8,425735.66,0
41,TRANSFER,128042.42,C132815110,0,0,C1123593062,483941.55,576783.45,0
41,CASH_IN,155365.57,C1203217871,32588,187953.57,C1229020803,1655729.54,1250987.59,1
34,CASH_IN,436612.58,C778373155,105026,541638.58,C972333343,90623.66,0,0
,PAYMENT,,C1634473477,,,M1040227786,,,
12,CASH_OUT,50746.56,C2053592867,18025.45,0,C1381278618,384006.5,434753.06,0
15,CASH_OUT,531120.98,C11056856,0,0,C340768337,703324,0,1
12,CASH_IN,291139.57,C621752282,680365.95,971505.52,C503485607,485606.95,194467.38,0
20,CASH_OUT,31161.05,C130154922,104672,73510.95,C1072809263,808508.6,839669.64,1
36,PAYMENT,5946.65,C1598871441,0,0,M2050987543,0,0,0
22,PAYMENT,7231.32,C54452468,566,0,M224119470,0,0,1
18,PAYMENT,12777.07,C1317053581,40359,27581.93,M1326682854,0,0,0
40,TRANSFER,1015995.78,C689700210,21513,0,C246975972,0,1015995.78,1
44,TRANSFER,521390.11,C1089984673,2779,0,C1090678076,0,521390.11,0
16,CASH_OUT,79648.2,C1578011409,0,0,C1350277540,977634.22,1191949.77,0
11,CASH_IN,356695.7,C252093907,6911446.5,7268142.2,C2133732070,4914633.06,4557937.36,0
44,CASH_IN,206123.98,C1341253617,728345.21,934469.19,C91463800,7110504.62,6904380.64,0
43,CASH_OUT,186099.75,C1461597389,0,0,C271353631,8524689.45,8710789.2,0
36,CASH_IN,79372.83,C1624762232,4421848.83,4501221.66,C567645946,106295.63,26922.81,0
17,CASH_IN,2844.18,C118256421,101305,104149.18,C1164701134,0,0,1
9,PAYMENT,8537.37,C590555535,50183.13,41645.77,M404047702,0,0,0
18,PAYMENT,11767.23,C1416115454,532287.07,520519.85,M652873338,0,0,0
42,CASH_OUT,476981.41,C1022002598,30191,0,C1536161575,0,476981.41,1
38,CASH_OUT,89211.74,C1809315498,9519.88,0,C334634170,331819.3,421031.04,0
13,PAYMENT,9991.28,C141622146,42889,32897.72,M1645740203,0,0,0
10,TRANSFER,3215124.54,C356264158,0,0,C609116570,0,7311992,1
10,CASH_OUT,281658.83,C504324797,223646.08,0,C1634702191,42104,800880.73,0
11,PAYMENT,25355.87,C628331831,0,0,M632598890,0,0,0
19,PAYMENT,8099.6,C1878752838,345555.57,337455.97,M2042414120,0,0,0
36,PAYMENT,6365.05,C464577402,0,0,M588124993,0,0,1
43,PAYMENT,11768.69,C1130446528,16909.49,5140.8,M850215534,0,0,0
38,CASH_OUT,31259.86,C1015181133,0,0,C1817528323,454639.37,831295.64,1
15,CASH_IN,22249.84,C949144100,6744774.89,6767024.73,C518185827,3957656.51,3935406.67,0
17,CASH_IN,65609.72,C839272594,396001.94,461611.66,C1666318516,4368432.94,4302823.22,0
11,CASH_IN,39575.9,C1456936583,7093861.34,7133437.23,C1688019098,201585.16,0,0
45,TRANSFER,1521489.15,C1360603336,0,0,C1883733036,3876554.74,5398043.88,0
40,PAYMENT,9122.17,C1520951086,0,0,M1824556361,0,0,1
,CASH_OUT,,C1372401338,,,C1257570789,,,
18,CASH_OUT,8569.09,C261261045,63653,55083.91,C949923444,272060.09,280629.18,0
,CASH_IN,,C1710115109,,,C1394199537,,,
42,CASH_OUT,361956.67,C1516996020,31456,0,C1687821191,3559.13,365515.8,1
17,CASH_IN,124261.18,C1486069109,33174,157435.18,C124285763,7432727.01,7575369.88,0
12,PAYMENT,8890.23,C74625185,0,0,M1634524,0,0,0
14,CASH_OUT,93766.08,C2142404749,0,0,C1540270363,3265600.53,3668879.6,1
20,CASH_OUT,66000.69,C67377767,793,0,C1745806543,177889.48,243890.17,0
13,CASH_OUT,98725.63,C1140997852,0,0,C1832624381,5773593.78,5970676.55,0
18,TRANSFER,519632.95,C142930196,0,0,C1305075214,3783884.41,4323808.98,0
36,CASH_IN,457459.74,C812002891,6215,463674.74,C1104245137,11367.68,0,0
39,PAYMENT,4294.46,C1291133511,142588,138293.54,M1279871185,0,0,1
,CASH_OUT,,C1616375742,,,C46008969,,,
14,CASH_OUT,150149.52,C404517329,79952,0,C1478997703,161148.02,311297.54,0
13,CASH_IN,48080.75,C24726663,13700000,13700000,C708307617,2287902.05,1901189.94,0
40,CASH_OUT,30293.3,C639399847,464573.11,434279.81,C2003948215,1722715.6,1753008.89,0
40,CASH_OUT,337701.42,C594093272,12557,0,C1772150173,0,829941.37,0
12,CASH_OUT,319941.83,C476851325,9227,0,C1337306552,1256361.61,2525793.47,1
20,TRANSFER,218375.11,C267814021,25124,0,C1819079871,49752.13,268127.24,0
21,PAYMENT,15932.91,C1357949795,0,0,M1000087082,0,0,1
7,PAYMENT,22741.97,C1207397086,24480.44,1738.47,M605386042,0,0,0
8,CASH_OUT,217662.41,C1698572614,156665.74,0,C1675401022,10783,16076.58,0
9,CASH_IN,17929.02,C842289858,5255005.98,5272935,C1568538856,903057.71,984424.07,0
43,DEBIT,321.35,C893205804,19828,19506.65,C337759992,101859.37,102180.73,1
40,CASH_IN,79048.01,C1202227849,1175379.05,1254427.06,C798447695,273784.67,194736.66,0
12,CASH_OUT,218310.43,C954934258,328835.71,110525.28,C1116137715,521426.55,1009017.25,0
14,CASH_OUT,139803.53,C724212845,69495,0,C2122890225,0,139803.53,1
36,CASH_OUT,602403.76,C2075912790,202550,0,C1689057490,4622233.82,5882730.97,0
21,PAYMENT,13788.38,C1089374646,90177.76,76389.38,M1822646464,0,0,0
38,PAYMENT,8433.38,C1436142688,0,0,M1054828756,0,0,0
15,PAYMENT,29675.3,C365636847,23998.53,0,M613767710,0,0,0
13,CASH_OUT,37330.64,C1833712628,49853,12522.36,C1551066746,91663.71,128994.36,1
8,PAYMENT,8600.35,C1982426861,293,0,M825840646,0,0,0
19,CASH_OUT,214198.94,C1898870868,0,0,C1104746610,401162.12,615361.05,0
11,CASH_OUT,488487.67,C71784831,557683,69195.33,C1956904198,2170313.2,3723098.54,0
41,CASH_IN,93545.09,C1417454633,104172,197717.09,C1244185833,1673612.17,1580067.08,0
37,PAYMENT,84.25,C1494070278,0,0,M1707513802,0,0,1
12,CASH_OUT,49182.99,C1443338060,699039.19,649856.2,C419399167,215967.21,13578.41,0
44,CASH_OUT,89067.66,C1327596277,30277,0,C271879538,622694.83,711762.48,0
9,TRANSFER,3875565.56,C18991769,19119,0,C1344742564,5053,7349460.63,0
37,CASH_IN,148162.55,C699087690,172781.54,320944.09,C1341522638,1887623.76,1739461.21,1
37,TRANSFER,691575.07,C1814537395,0,0,C344218563,2063947.22,2755522.29,0
42,PAYMENT,476.34,C512866764,0,0,M1894658220,0,0,0
42,CASH_OUT,2616.55,C727070772,0,0,C1026301604,147849.44,150465.99,1
23,CASH_OUT,947.91,C341713021,0,0,C248708549,483063.18,484011.09,0
13,PAYMENT,7726.44,C1258376243,802,0,M86762442,0,0,0
41,TRANSFER,181903.36,C303249468,0,0,C710987073,6488511.66,6670415.02,0
37,PAYMENT,14945.18,C382009383,0,0,M382382016,0,0,0
41,CASH_OUT,176068.74,C1646036853,0,0,C794844928,313529.06,489597.79,1
21,CASH_IN,111748.63,C254966733,30028,141776.63,C119154130,66639.25,0,0
34,CASH_OUT,188973.31,C506019846,13065,0,C1116137715,4099932.57,4288905.88,0
13,CASH_OUT,465229.08,C1702050381,0,0,C161140376,794399.69,1259628.76,0
18,CASH_OUT,207796.14,C1082140654,0,0,C1533936166,335449.42,543245.56,0
33,PAYMENT,22972.43,C663248062,0,0,M33740175,0,0,0
10,PAYMENT,5525.98,C634535797,26440,20914.02,M973068581,0,0,1
18,TRANSFER,316222.08,C667252230,339009.54,22787.46,C1429214075,582715.97,898938.05,0
9,PAYMENT,12710.39,C351955728,77169.35,64458.96,M1845310341,0,0,0
14,CASH_OUT,115346.17,C13521278,51282,0,C608437738,2042076.05,2157422.23,0
43,CASH_IN,445142.39,C1516179810,1523381.51,1968523.9,C1733125933,1682525.21,1237382.82,0
14,PAYMENT,18454.5,C1892334232,0,0,M1207113888,0,0,0
22,CASH_IN,111946.94,C18606379,3446160.77,3558107.71,C45576383,353902.19,241955.25,1
20,CASH_IN,56265.11,C2108089579,10985,67250.11,C504584129,0,0,0
95,PAYMENT,89.32,C2075426300,0,0,M1086224403,0,0,0
16,CASH_OUT,117231.74,C810351888,0,0,C1116999236,1088829.56,983140.99,0
36,TRANSFER,74564.85,C644100615,0,0,C26509732,450359.43,524924.28,0
17,PAYMENT,9310.38,C855308511,282966.89,273656.51,M1388038470,0,0,0
36,CASH_IN,170608.45,C929291739,53738,224346.45,C141902643,538346.03,367737.58,1
17,PAYMENT,16241.34,C1589758379,1007,0,M1184165695,0,0,0
19,PAYMENT,14684.96,C110000098,0,0,M651418817,0,0,0
,PAYMENT,,C431939256,,,M463759298,,,
22,CASH_IN,172963.03,C1697150442,6193631.6,6366594.63,C1471659293,1281954.82,1108991.79,0
12,CASH_OUT,162019.36,C321442670,1238399.23,1076379.87,C1946029645,237496.57,399515.93,0
20,PAYMENT,5878.3,C718900299,104036,98157.7,M1414528149,0,0,1
15,CASH_IN,239031.95,C927146632,70820,309851.95,C973705743,544453.31,305421.36,0
19,CASH_OUT,432106.49,C1702175811,0,0,C1643498145,446619.85,1367929.99,0
41,PAYMENT,10262.22,C1178717149,0,0,M1327768301,0,0,0
14,CASH_OUT,416490.59,C239217843,340741.65,0,C473485349,664614.64,1081105.23,1
11,PAYMENT,10342.73,C801893865,20871,10528.27,M1261184222,0,0,0
33,PAYMENT,2102.85,C1972185576,267143,265040.15,M1192216779,0,0,0
15,TRANSFER,1495520.01,C757189735,0,0,C575233839,2378237.03,3798263.52,1
43,CASH_OUT,36694.93,C1328265547,10999,0,C1404692396,0,36694.93,0
40,CASH_OUT,293598.81,C1494832400,900,0,C1109250173,0,293598.81,0
41,PAYMENT,9189.04,C584722939,16328.71,7139.67,M941044881,0,0,0
39,CASH_OUT,46655.53,C614946320,0,0,C588856109,2716698.58,2763354.11,0
21,CASH_OUT,64332.57,C1616909998,0,0,C720442578,2712082.11,2776414.67,1
12,PAYMENT,9714.95,C4381745,21442,11727.05,M2059103137,0,0,0
11,PAYMENT,25846.95,C1605282201,4993,0,M2037532916,0,0,0
20,PAYMENT,18610.3,C690977809,0,0,M1570439126,0,0,0
37,CASH_OUT,98073.27,C701252277,0,0,C1704792171,8078400.49,8369594.18,1
44,CASH_OUT,58316.43,C333588276,193,0,C825127760,0,156020.33,0
,PAYMENT,,C1315120773,,,M1531139811,,,
7,PAYMENT,9791.98,C726400627,360,0,M1148482953,0,0,0
15,CASH_IN,128700.36,C1704283961,6586519.78,6715220.14,C1876630105,5152638.27,5023937.91,1
38,CASH_OUT,209962.15,C1750906850,0,0,C1089735776,246676.57,456638.72,0
40,TRANSFER,886597.08,C657375685,0,0,C417277601,1013367.78,2319761.14,0
45,PAYMENT,11172.09,C1413492777,10710,0,M238051086,0,0,0
14,CASH_IN,205350.19,C176259316,523467,728817.19,C2062145662,0,0,0
20,PAYMENT,2201.99,C1751829828,3408,1206.01,M868023750,0,0,1
35,CASH_IN,77092.48,C629881495,2205310.96,2282403.44,C75616335,722234.61,645142.13,0
11,CASH_OUT,6549.03,C1563626697,20094,13544.97,C624685600,3491530.87,5050578.29,0
13,PAYMENT,2991.32,C328213281,0,0,M1739510765,0,0,0
40,PAYMENT,7420.91,C524388041,99706,92285.09,M879180902,0,0,1
10,CASH_IN,207814.1,C324291452,882,208696.1,C356238984,9400.61,0,0
21,CASH_IN,55847.36,C62433866,2519,58366.36,C1941371857,411033.46,355186.1,0
,CASH_OUT,,C394917507,,,C1766218857,,,
46,PAYMENT,3001.26,C2133006483,242,0,M1217472917,0,0,0
14,TRANSFER,373539.23,C1528586025,0,0,C478791956,867828.84,1268192.44,0
16,PAYMENT,16873.84,C1739498957,0,0,M1401498096,0,0,1
48,PAYMENT,12987.89,C795623583,29558.47,16570.58,M523759919,0,0,0
39,PAYMENT,4465.67,C1219877393,0,0,M1895256023,0,0,0
21,PAYMENT,5060.12,C2025247299,7060,1999.88,M947861342,0,0,0
40,CASH_IN,282857.13,C1090933553,20070,302927.13,C1627845761,0,0,1
14,PAYMENT,8153.54,C2057074650,0,0,M1536618627,0,0,0
19,CASH_OUT,169016.07,C962320514,4590.06,0,C708838156,1716272.4,1885288.47,0
10,PAYMENT,1871.2,C861992872,10988,9116.8,M1031069865,0,0,1
35,CASH_OUT,114770.62,C302654869,0,0,C538273909,858206.3,972976.92,0
19,PAYMENT,6655.2,C962562989,0,0,M1180749936,0,0,0
16,CASH_IN,18280.62,C194830281,82660,100940.62,C928023753,3699443.77,4146772.4,1
,TRANSFER,,C1223123773,,,C646059443,,,
47,PAYMENT,6552.45,C1866361682,181732,175179.55,M1600878706,0,0,0
18,CASH_OUT,13319.53,C1539672182,48352,35032.47,C1402897874,121304,134623.53,0
14,CASH_OUT,510658.69,C1725703371,0,0,C448155494,6272859.29,7049903.49,0
14,PAYMENT,567.84,C1352037637,13966,13398.16,M2131270268,0,0,0
,CASH_OUT,,C1613778096,,,C1039465716,,,
43,CASH_IN,241951.85,C688005808,2819655.78,3061607.63,C1127061789,7068586.31,6826634.46,0
41,CASH_OUT,222173.67,C1897564694,16683,0,C1463616126,0,222173.67,0
44,CASH_IN,27744.45,C310262034,60975.87,88720.32,C1015412095,691552.29,663807.84,1
41,CASH_OUT,190073.03,C724040379,22020,0,C704212601,488249.63,678322.66,1
16,PAYMENT,12275,C706481159,0,0,M744322218,0,0,0
17,CASH_IN,70554.21,C1321808083,20161,90715.21,C1022269511,6113143.31,6042589.1,0
39,PAYMENT,7181.52,C401042012,82310,75128.48,M1575069823,0,0,1
,TRANSFER,,C427748467,,,C1958390694,,,
33,CASH_OUT,252817.5,C319763087,0,0,C661155987,382806.47,635623.97,0
15,CASH_IN,257076.76,C21308179,7829310.63,8086387.39,C1298316171,605092.92,348016.16,0
15,CASH_IN,67427.57,C1774060488,8594304.63,8661732.2,C1576862720,80044.24,12616.67,0
40,CASH_IN,298372.15,C1749231902,168,298540.15,C110838507,147560.02,0,1
9,CASH_OUT,342022.08,C941697874,79781,0,C1376209609,147,345981.72,0
42,PAYMENT,17533.11,C378132784,11574,0,M1194394632,0,0,0
15,PAYMENT,12635.27,C449301146,0,0,M1540752255,0,0,0
34,CASH_OUT,118366.21,C1777763630,0,0,C278110204,17700000,17800000,1
35,PAYMENT,12664.63,C2104410731,22177,9512.37,M530664872,0,0,0
35,TRANSFER,730947.71,C1017617362,103,0,C980367493,5654,736601.71,0
37,CASH_OUT,554842.97,C2016745140,0,0,C205091536,689124.43,1831015.51,0
39,TRANSFER,651226.98,C1836509607,3338.54,0,C1066166621,2246628.94,2897855.92,0
15,CASH_IN,230193.83,C759237242,56363,286556.83,C1133508040,0,0,1
14,PAYMENT,13940.33,C675267190,715950.16,702009.83,M773287892,0,0,0
10,CASH_OUT,61313.91,C1198261618,39813,0,C1477495363,11774,73087.91,0
15,CASH_IN,68062.83,C1424400720,11300000,11400000,C2056994563,77832.54,9769.7,1
34,PAYMENT,13926.62,C1695484663,4151,0,M114415198,0,0,0
12,CASH_OUT,102907.31,C324947053,85231.22,0,C794701414,109689.13,365762.47,0
17,CASH_OUT,417165.14,C1730678805,262564.75,0,C1734719138,2909385.89,3326551.04,1
20,CASH_OUT,22833.47,C2009435664,10616,0,C1359417707,65981.04,88814.5,0
22,CASH_OUT,89750.92,C2129999970,29074,0,C2069546956,952000.61,1041751.53,0
10,TRANSFER,1172973.91,C179474075,6867,0,C883841715,0,1175102.19,0
34,PAYMENT,2213.94,C212974011,0,0,M2027324787,0,0,1
,CASH_IN,,C300997763,,,C456538529,,,
20,CASH_OUT,15891.01,C655882802,144,0,C218328926,128953.92,144844.93,0
18,TRANSFER,259470.92,C1220448640,0,0,C771362675,661334.78,947107.9,0
41,PAYMENT,20853.16,C313372215,0,0,M626347074,0,0,1
37,CASH_OUT,212871.31,C2110154535,29115,0,C202463820,150133.53,363004.84,0
20,PAYMENT,5493.4,C1805400888,0,0,M812938267,0,0,0
94,CASH_IN,268735.59,C1726470564,3975237.41,4243972.99,C1835325858,810903.26,542167.67,0
8,CASH_OUT,194606.52,C1800231708,99598,0,C1284879016,41628,344435.39,1
43,TRANSFER,51035.76,C178858452,0,0,C748241311,12900000,13000000,0
48,PAYMENT,7663.6,C101192353,49612,41948.4,M630676641,0,0,0
20,CASH_IN,27448.01,C1508662460,7342813.88,7370261.89,C1947848990,36558.84,14984.47,0
10,PAYMENT,29782.46,C1483713302,171779.31,141996.84,M710185510,0,0,0
43,CASH_OUT,228270.27,C383774276,0,0,C141742790,630114.15,858384.42,1
9,PAYMENT,24843.71,C448798619,616,0,M2081659396,0,0,0
15,CASH_OUT,153073.09,C1843110072,0,0,C232718093,1849362.09,2125081.56,0
42,CASH_OUT,93366.88,C2059547570,58400,0,C2032075009,1901215.85,1994582.73,0
39,CASH_IN,26890.82,C1880119794,7774592.54,7801483.36,C1396251115,271732.87,549556.97,1
19,CASH_OUT,584127.73,C522470912,0,0,C13408937,877204.07,1461331.8,0
38,CASH_IN,344589.91,C727175978,1590,346179.91,C797661854,8041703.61,7810551.15,0
21,PAYMENT,10000.44,C1512184296,1616,0,M413523851,0,0,0
13,PAYMENT,13663.2,C410268366,482128.62,468465.43,M1008986360,0,0,0
15,CASH_OUT,418598.78,C345563768,104946,0,C943357658,500960.41,915297.95,0
20,CASH_OUT,93267.64,C2009365193,151815,58547.36,C187569650,473119.06,566386.7,0
33,PAYMENT,5304.31,C1075762525,0,0,M1215236956,0,0,0
38,CASH_OUT,427438.37,C1478483820,0,0,C1832474094,555441.12,982879.49,0
44,CASH_OUT,73265.12,C772373192,357048,283782.88,C1634501568,0,73265.12,1
44,TRANSFER,243451.44,C374830359,533342.98,289891.54,C797894318,727251.5,980703.14,0
10,PAYMENT,19295.62,C1034456858,99411,80115.38,M921162674,0,0,0
12,PAYMENT,49256.53,C1491625293,0,0,M920401626,0,0,0
34,CASH_OUT,22950.97,C147990723,0,0,C1816115790,122847.08,145798.05,1
11,CASH_IN,21874.67,C229875616,27700000,27800000,C1983933473,99061.42,77186.75,0
44,CASH_OUT,76223.76,C1610136377,68437,0,C213456057,0,76223.76,0
41,PAYMENT,19597.39,C87361543,111872,92274.61,M1285564080,0,0,0
19,CASH_IN,241022.92,C1072958564,5452633.86,5693656.78,C592088095,1463091.36,1222068.45,1
19,CASH_IN,2129.7,C1291666743,7396659.07,7398788.77,C1805253792,2213690.35,2211560.65,0
44,CASH_IN,40449.55,C755662121,203061,243510.55,C1248862580,1680674.65,1640225.09,0
9,CASH_IN,42133.51,C1384483830,7590956.25,7633089.76,C2070157789,111718.16,136068.23,0
19,CASH_IN,91313.2,C1179779547,163,91476.2,C946805111,0,0,1
,CASH_OUT,,C1125426791,,,C1331028012,,,
17,CASH_OUT,69479.56,C78867481,0,0,C254533819,3676856.97,4990066.32,1
11,CASH_OUT,60312.53,C1338413593,970496.72,910184.2,C57227360,151238.18,210288.92,0
19,CASH_IN,248643.71,C1475031456,900614.26,1149257.97,C1686555884,2716192.88,4367521.78,1
20,PAYMENT,5929.56,C88206361,23502,17572.44,M406619014,0,0,0
,CASH_OUT,,C1129608281,,,C529351377,,,
19,PAYMENT,1095.66,C1242733263,0,0,M1089411128,0,0,1
2,PAYMENT,1876.99,C1741007954,38629,36752.01,M910260820,0,0,0
40,CASH_OUT,314976.64,C837178571,7150,0,C1718839659,1951007.05,3026710.83,1
,PAYMENT,,C1856378736,,,M1744521356,,,
20,PAYMENT,5443.47,C1205568122,0,0,M1245038440,0,0,0
41,CASH_OUT,312534.85,C969350699,107357,0,C261569138,0,312534.85,0
35,PAYMENT,19075.09,C1131444186,0,0,M916645220,0,0,1
9,PAYMENT,11394.92,C241740017,0,0,M1907847490,0,0,0
33,TRANSFER,787103.35,C1108449507,41382,0,C1013303739,364601.8,1151705.14,1
11,PAYMENT,5215.54,C1983648238,1644,0,M603018988,0,0,0
94,PAYMENT,6554.44,C594762956,151602,145047.56,M1200238531,0,0,1
15,PAYMENT,17760.29,C1148615491,26129.35,8369.06,M1546635758,0,0,0
43,CASH_OUT,330749.94,C1027423123,20962,0,C524804429,3068489.06,3399239,1
35,CASH_IN,427154.92,C536164257,13885,441039.92,C1885500809,713540.24,286385.32,0
9,CASH_OUT,171706.83,C1675942479,14759,0,C869351651,11692,959356.97,1
38,PAYMENT,16574.49,C566865229,44109,27534.51,M1609137415,0,0,0
22,PAYMENT,3549.93,C714424212,0,0,M271137094,0,0,1
19,CASH_IN,296716.9,C1063325641,29700000,29900000,C1853022679,497329.69,249598.76,0
37,CASH_OUT,88794.69,C1590671492,0,0,C1806487456,140831.79,229626.48,1
45,CASH_IN,303834.72,C905309089,1405145.41,1708980.13,C1297483277,561636.81,257802.09,0
17,PAYMENT,3118.44,C146913200,0,0,M1371777718,0,0,1
93,CASH_OUT,387564.47,C1094179993,0,0,C1136428589,764054.29,1151618.76,0
42,TRANSFER,1722944.56,C1135621434,31184,0,C825702956,0,1722944.56,0
36,CASH_IN,4985.57,C881239473,2716406.14,2721391.71,C845029917,166552.43,0,1
36,TRANSFER,795653.68,C994708515,28973,0,C2040656033,14300000,15000000,0
10,CASH_OUT,126857.15,C815368136,106567,0,C2078526944,475753,984195.34,0
18,CASH_OUT,250047.61,C896869016,20178,0,C1996038075,0,250047.61,0
15,CASH_OUT,73052.55,C2032158635,35530,0,C719283894,0,73052.55,1
94,PAYMENT,6972.96,C1971774478,0,0,M1070876483,0,0,0
7,CASH_OUT,153144.67,C1492087849,15769,0,C1384149246,85,379333.69,0
40,CASH_OUT,273782.3,C1077944247,4078,0,C1286364674,179,237950.76,1
17,CASH_OUT,586146.65,C265892048,42692,0,C1515499443,30665.59,616812.24,0
38,CASH_OUT,267069.72,C82562537,34848,0,C1242687848,1289756.45,1556826.17,0
41,CASH_IN,306311.02,C205666012,24435,330746.02,C20251298,0,0,0
33,TRANSFER,52692.52,C1780942000,0,0,C1290597359,704334.56,757027.08,0
38,CASH_OUT,264672.51,C78750498,52011,0,C731721834,419318.83,646217.73,1
16,PAYMENT,16709.56,C998185968,191,0,M479878466,0,0,0
42,PAYMENT,5096.97,C103777530,407103,402006.03,M993861443,0,0,0
19,PAYMENT,17307.76,C606739344,0,0,M84493878,0,0,0
22,CASH_IN,146609.24,C737440891,758644.96,905254.2,C11230819,824695.49,678086.25,0
11,TRANSFER,123318.31,C1028307697,0,0,C1794549600,445218.06,568536.36,1
94,CASH_IN,62843.57,C958066529,208610,271453.57,C749394582,0,0,0
10,PAYMENT,6996.23,C1681479186,49103.06,42106.83,M413941016,0,0,0
15,CASH_OUT,173392.56,C1066910023,0,0,C509492666,676843.96,1623348.61,0
36,PAYMENT,1809.95,C2136915401,421,0,M804091388,0,0,1
44,CASH_OUT,9482.09,C845806126,0,0,C450153314,2105101.36,2114583.45,0
18,CASH_IN,122563.42,C2037364185,4681657.09,4804220.51,C890732140,205763.12,83199.71,0
15,TRANSFER,52589.13,C1332102468,0,0,C1186285732,2859617.54,2956943.57,0
8,CASH_OUT,83653.59,C743508116,0,0,C594250212,183397.84,76017.85,0
14,CASH_OUT,277467.31,C143368544,0,0,C2034885808,301436.08,316883.09,1
15,TRANSFER,602118.06,C2111823466,0,0,C539058198,755342.93,2159498.97,0
37,PAYMENT,14535.86,C933251334,9364.05,0,M1011437486,0,0,0
35,CASH_OUT,217268.1,C1286235393,61731.27,0,C2051114719,1335506.39,1552774.49,0
,PAYMENT,,C1818318995,,,M1931161547,,,
13,PAYMENT,6154.84,C1552328062,0,0,M88779283,0,0,0
7,CASH_IN,370786.7,C810864083,3279425.64,3650212.34,C1423992712,10300000,9689179.38,0
42,CASH_IN,77360.32,C125404076,16013,93373.32,C1053161489,0,0,0
11,PAYMENT,23696.62,C1427086011,0,0,M1973702341,0,0,1
24,CASH_OUT,75785.47,C1129500663,0,0,C685350961,296540.29,372325.76,0
,PAYMENT,,C1210817155,,,M782446513,,,
17,PAYMENT,2266.92,C1876483319,0,0,M726881765,0,0,0
13,PAYMENT,16509.64,C1586957912,0,0,M89205436,0,0,0
42,CASH_IN,329929.36,C1041276517,143,330072.36,11,0,0,1
43,PAYMENT,9008.57,C1638441715,0,0,M1592471671,0,0,0
9,TRANSFER,1687420.36,C1813410435,289,0,C1416152350,0,2564067.44,0
17,CASH_OUT,104425.14,C1620281353,0,0,C906417251,229020.88,162166.62,1
36,CASH_OUT,328135.82,C1268593362,135056,0,C1004513120,3260012.94,3588148.76,0
19,CASH_OUT,201747.97,C834638061,30867,0,C1942330558,0,201747.97,0
43,CASH_OUT,71824.13,C28062333,0,0,C2018730515,1070431.82,1527640.34,0
18,CASH_OUT,170296.78,C1591293776,0,0,C1623027152,294815.69,462769.57,0
9,PAYMENT,8656.3,C666707025,1934606.66,1925950.37,M406462872,0,0,0
43,PAYMENT,16355.95,C1041343233,463,0,M1812863235,0,0,0
